Date,Sensor,Solar Azimuth,Solar Zenith,incident_zenith,incident_azimuth,Solar_irradiance_B1,Solar_irradiance_B2,Solar_irradiance_B3,Solar_irradiance_B4,Solar_irradiance_B5,Solar_irradiance_B6,Solar_irradiance_B7,Solar_irradiance_B8,Solar_irradiance_B9,Solar_irradiance_B10,Solar_irradiance_B11,Solar_irradiance_B12
2023-01-06 13:58:52,Sentinel-2A,166.712291835259,68.2455224453067,9.989335560733823,287.3833904544858,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-18 11:37:06,Sentinel-2B,162.696017552245,67.0215463566314,3.6553258648035856,120.9667337314855,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-26 14:00:03,Sentinel-2A,164.228122993072,64.8411616683732,9.960666602777202,287.326711790511,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-28 11:35:14,Sentinel-2B,161.456127712038,64.8836745966077,3.6431776966211267,121.6384585513213,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-31 13:18:49,Sentinel-2B,163.685604910799,63.5853606597046,9.950026376559183,286.6387123348681,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-02 14:20:00,Sentinel-2A,160.890850156302,63.5857607487031,3.6083098153423863,121.3608626400694,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-05 13:59:58,Sentinel-2A,163.19639106942,62.1884306476569,9.984236221411637,287.3738677394576,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-07 12:47:36,Sentinel-2B,160.358932725023,62.1536963821286,3.634553508507448,121.97074938908858,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-10 14:54:27,Sentinel-2B,162.74498600377,60.6668316556992,9.969387186968534,286.65016968174393,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-08-14 08:42:56,Sentinel-2A,159.871073851683,60.5984745752048,3.6065538797575862,121.42635112312868,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-15 14:10:08,Sentinel-2A,162.335552726463,59.0331693012193,9.954372569206676,287.3556352668473,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-17 12:50:54,Sentinel-2B,159.424122626707,58.934372022064,3.6566324042230525,121.2549811074534,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-20 14:54:03,Sentinel-2B,161.990662898831,57.2971831665538,9.95394713657622,286.6787498996278,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-03-07 16:24:02,Sentinel-2A,161.183155855018,51.6580083267657,9.976645725025929,287.329266294001,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-03-09 16:27:10,Sentinel-2B,158.060933499986,51.4835163979438,3.586290864739227,123.4042241711949,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-03-12 16:38:07,Sentinel-2B,161.040455013138,49.6733162727146,9.987319951310575,286.7568725191067,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-03-17 16:25:57,Sentinel-2A,160.842100335618,47.6799157678353,9.9815582610847,287.3423029862977,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
