Date,Sensor,Solar Azimuth,Solar Zenith,incident_zenith,incident_azimuth,Solar_irradiance_B1,Solar_irradiance_B2,Solar_irradiance_B3,Solar_irradiance_B4,Solar_irradiance_B5,Solar_irradiance_B6,Solar_irradiance_B7,Solar_irradiance_B8,Solar_irradiance_B9,Solar_irradiance_B10,Solar_irradiance_B11,Solar_irradiance_B12
2022-01-02 12:24:33,Sentinel-2B,166.651940280852,76.6239476116853,8.981061807740017,107.4849265291451,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-01-05 13:45:09,Sentinel-2B,168.626920731743,76.0388494662898,3.4894302082157878,233.3279772163709,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-01-07 13:37:19,Sentinel-2A,166.058063334421,76.1556589300387,8.972525498617767,106.73246970235441,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-01-10 13:49:21,Sentinel-2A,168.05360343467,75.4440376005535,3.482989505764589,233.9615350906402,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-01-12 12:38:24,Sentinel-2B,165.433466927196,75.5095564003483,8.982064401890266,107.4879633877194,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-01-17 13:39:51,Sentinel-2A,164.87288335833,74.6790625420791,8.98762896102058,106.72397482050201,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-01-20 13:17:18,Sentinel-2A,166.943476450218,73.7277947412531,3.462216480052657,233.03829486468013,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-01-30 15:57:07,Sentinel-2A,166.000356080672,71.3612274663723,3.4782591707457273,233.86414005569958,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-02-11 12:24:06,Sentinel-2B,162.55373293499,68.2201191621617,8.968968822459285,107.45797682058969,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-02-19 16:03:13,Sentinel-2A,164.777968988402,65.0621349094468,3.48064040213267,233.9225126050529,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-02-26 13:54:12,Sentinel-2A,161.843792670631,62.9337901290235,8.971941128660715,106.72363914800681,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-03-04 19:18:18,Sentinel-2B,161.664968376749,61.0313074342427,8.975505771341826,107.4714871612479,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-03-06 14:23:51,Sentinel-2B,164.42656526647,59.4187028805821,3.489043149006207,233.0277052389235,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-03-08 14:27:55,Sentinel-2A,161.58955662545,59.0702253499743,8.95990393396736,106.6889557591913,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-03-11 14:56:09,Sentinel-2A,164.441827778511,57.4358843636679,3.496178766468301,234.48438928675677,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-03-16 12:50:14,Sentinel-2B,164.434087968538,55.4389094467371,3.487976561773228,233.00137653012638,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-03-18 15:22:42,Sentinel-2A,161.478820342563,55.076314266714,8.961800320062146,106.7016626703066,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-03-21 14:56:16,Sentinel-2A,164.509827666363,53.4261797423533,3.4999354874312623,234.73130375417742,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-03-23 14:04:21,Sentinel-2B,161.428781868872,53.071930547523,8.96435479450198,107.4613817599419,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-03-26 13:27:03,Sentinel-2B,164.545074599276,51.4263174226943,3.489904304724333,233.193163285602,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-03-28 14:08:00,Sentinel-2A,161.441436807304,51.0693869079561,8.960465212974299,106.683587762203,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-04-02 13:13:16,Sentinel-2B,161.394928358107,49.1004233960534,8.967938134820482,107.4545358745695,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-04-10 15:03:56,Sentinel-2A,164.758352267698,45.5834542025582,3.455451598161054,233.1991201011771,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-04-17 14:44:56,Sentinel-2A,161.278348126938,43.4644856786826,8.97661320618809,106.72617723520989,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-04-20 17:56:59,Sentinel-2A,164.788098544374,41.9688684030143,3.486716487318772,233.85418784760992,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-04-22 13:09:47,Sentinel-2B,161.095843635177,41.736813385129,8.967228982690187,107.47052684217331,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-05-02 12:39:19,Sentinel-2B,160.647710181756,38.5549805184329,9.007308672515896,107.4439363014992,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-05-07 15:42:14,Sentinel-2A,160.384216261442,37.1243279209597,8.994883774921632,106.7369929544524,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-05-12 12:36:57,Sentinel-2B,159.943779997791,35.835781074329,8.968028027353355,107.47772974293909,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-05-15 12:52:10,Sentinel-2B,163.715027528932,34.6488378830362,3.4932443204269332,233.29307850562867,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-05-17 18:50:14,Sentinel-2A,159.523011410362,34.6739776877082,8.994186062296823,106.7143359823835,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-05-22 12:41:54,Sentinel-2B,158.951820897085,33.6706858241048,8.950657147119939,107.45430979374518,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-05-25 12:43:46,Sentinel-2B,162.788792119265,32.6399317903846,3.4929320672335797,233.21797472351008,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-05-27 18:36:16,Sentinel-2A,158.410578008038,32.8117043350824,8.973502393229964,106.73212215508879,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-05-30 17:30:17,Sentinel-2A,162.282447784653,31.8645003757719,3.48617254142557,233.94896298981948,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-06-01 13:17:56,Sentinel-2B,157.72595444137,32.1295419869357,8.968124695142595,107.48675539195531,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-06-04 12:49:54,Sentinel-2B,161.632229710217,31.2657024409713,3.4913070583432932,233.2092151032109,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-06-09 17:16:18,Sentinel-2A,161.089973089184,30.8232909652292,3.489820845764129,234.0441002135986,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-06-11 12:35:58,Sentinel-2B,156.480243853103,31.2524292396331,8.955303456602895,107.43979941903169,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-06-14 14:10:11,Sentinel-2B,160.463936171933,30.5635932578731,3.507043286345649,233.9389834945962,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-06-16 20:29:09,Sentinel-2A,155.962257225614,31.0618060651544,8.944725151300123,106.6643668889689,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-06-21 12:36:36,Sentinel-2B,155.408555811893,31.0554193876653,8.933206880214058,107.4421619831249,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-06-29 17:04:17,Sentinel-2A,159.153680341751,30.7802881618381,3.525277406297178,235.5928401650383,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2022-07-01 12:23:44,Sentinel-2B,154.708659722727,31.522506704082,8.937564325404171,107.4141669000539,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2022-07-04 12:35:05,Sentinel-2B,158.847466677221,31.1899331467853,3.5312960778839733,235.1114891768706,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
