id,title,technical_type,size_bytes,storage,web_ready,readiness_level,units,crs,calibration_status,quicklook_href
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-01-10_28_27.tif,SE2_SR_2023-04-01 10_28_27.tif,raster,3963390,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-01-10_28_27.tif,SE2_SR_2023-04-01 10_28_27.tif,raster,3980858,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-01-11_20_15.tif,SE2_SR_2023-04-01 11_20_15.tif,raster,4155482,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-02-10_46_24.tif,SE2_SR_2023-04-02 10_46_24.tif,raster,3331000,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-03-10_18_27.tif,SE2_SR_2023-04-03 10_18_27.tif,raster,3987029,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-03-10_18_27.tif,SE2_SR_2023-04-03 10_18_27.tif,raster,4060202,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-03-11_10_24.tif,SE2_SR_2023-04-03 11_10_24.tif,raster,4166859,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-05-10_56_22.tif,SE2_SR_2023-04-05 10_56_22.tif,raster,3336034,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-06-10_28_24.tif,SE2_SR_2023-04-06 10_28_24.tif,raster,3945438,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-06-10_28_24.tif,SE2_SR_2023-04-06 10_28_24.tif,raster,3962482,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-06-11_20_19.tif,SE2_SR_2023-04-06 11_20_19.tif,raster,4100786,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-08-10_18_30.tif,SE2_SR_2023-04-08 10_18_30.tif,raster,4011199,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-08-10_18_30.tif,SE2_SR_2023-04-08 10_18_30.tif,raster,4009693,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-08-11_10_21.tif,SE2_SR_2023-04-08 11_10_21.tif,raster,4142449,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-11-11_20_16.tif,SE2_SR_2023-04-11 11_20_16.tif,raster,4141277,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-12-10_46_25.tif,SE2_SR_2023-04-12 10_46_25.tif,raster,3219168,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-13-10_18_28.tif,SE2_SR_2023-04-13 10_18_28.tif,raster,3712411,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-13-10_18_28.tif,SE2_SR_2023-04-13 10_18_28.tif,raster,3348544,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-13-11_10_22.tif,SE2_SR_2023-04-13 11_10_22.tif,raster,4117168,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-15-10_56_22.tif,SE2_SR_2023-04-15 10_56_22.tif,raster,3469668,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-16-10_28_24.tif,SE2_SR_2023-04-16 10_28_24.tif,raster,3940978,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-16-10_28_24.tif,SE2_SR_2023-04-16 10_28_24.tif,raster,3995268,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-17-10_46_27.tif,SE2_SR_2023-04-17 10_46_27.tif,raster,3452201,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-18-10_18_30.tif,SE2_SR_2023-04-18 10_18_30.tif,raster,4025708,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-18-10_18_30.tif,SE2_SR_2023-04-18 10_18_30.tif,raster,3899793,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-18-11_10_20.tif,SE2_SR_2023-04-18 11_10_20.tif,raster,4135634,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-21-11_20_15.tif,SE2_SR_2023-04-21 11_20_15.tif,raster,4150080,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-22-10_46_24.tif,SE2_SR_2023-04-22 10_46_24.tif,raster,3325818,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-23-10_18_27.tif,SE2_SR_2023-04-23 10_18_27.tif,raster,4042792,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-23-10_18_27.tif,SE2_SR_2023-04-23 10_18_27.tif,raster,3926077,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-23-11_10_23.tif,SE2_SR_2023-04-23 11_10_23.tif,raster,4122050,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-25-10_56_22.tif,SE2_SR_2023-04-25 10_56_22.tif,raster,3318020,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-04-26-10_28_24.tif,SE2_SR_2023-04-26 10_28_24.tif,raster,3930151,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-04-26-10_28_24.tif,SE2_SR_2023-04-26 10_28_24.tif,raster,3957538,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-04-26-11_20_18.tif,SE2_SR_2023-04-26 11_20_18.tif,raster,4113266,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-27-10_46_27.tif,SE2_SR_2023-04-27 10_46_27.tif,raster,3348220,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-04-30-10_56_25.tif,SE2_SR_2023-04-30 10_56_25.tif,raster,3369867,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-01-11_20_17.tif,SE2_SR_2023-05-01 11_20_17.tif,raster,4119621,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-06-10_28_24.tif,SE2_SR_2023-05-06 10_28_24.tif,raster,3931337,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-06-10_28_24.tif,SE2_SR_2023-05-06 10_28_24.tif,raster,3966403,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-06-11_20_19.tif,SE2_SR_2023-05-06 11_20_19.tif,raster,4113970,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-07-10_46_28.tif,SE2_SR_2023-05-07 10_46_28.tif,raster,3287114,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-08-11_10_21.tif,SE2_SR_2023-05-08 11_10_21.tif,raster,3797527,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-11-11_20_16.tif,SE2_SR_2023-05-11 11_20_16.tif,raster,4111608,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-12-10_46_25.tif,SE2_SR_2023-05-12 10_46_25.tif,raster,3203448,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-13-10_18_28.tif,SE2_SR_2023-05-13 10_18_28.tif,raster,4167046,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-13-10_18_28.tif,SE2_SR_2023-05-13 10_18_28.tif,raster,4118472,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-13-11_10_24.tif,SE2_SR_2023-05-13 11_10_24.tif,raster,4141768,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-17-10_46_30.tif,SE2_SR_2023-05-17 10_46_30.tif,raster,3365856,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-18-11_10_23.tif,SE2_SR_2023-05-18 11_10_23.tif,raster,4151015,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-20-10_56_27.tif,SE2_SR_2023-05-20 10_56_27.tif,raster,3422994,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-21-10_28_29.tif,SE2_SR_2023-05-21 10_28_29.tif,raster,3907639,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-21-10_28_29.tif,SE2_SR_2023-05-21 10_28_29.tif,raster,4046571,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-22-10_46_28.tif,SE2_SR_2023-05-22 10_46_28.tif,raster,3474562,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-23-10_18_31.tif,SE2_SR_2023-05-23 10_18_31.tif,raster,3980187,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-23-10_18_31.tif,SE2_SR_2023-05-23 10_18_31.tif,raster,3981434,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-25-10_56_26.tif,SE2_SR_2023-05-25 10_56_26.tif,raster,3089968,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-26-10_28_27.tif,SE2_SR_2023-05-26 10_28_27.tif,raster,3946196,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-26-10_28_27.tif,SE2_SR_2023-05-26 10_28_27.tif,raster,3916861,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-27-10_46_30.tif,SE2_SR_2023-05-27 10_46_30.tif,raster,3376253,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-28-10_18_32.tif,SE2_SR_2023-05-28 10_18_32.tif,raster,3984342,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-28-10_18_32.tif,SE2_SR_2023-05-28 10_18_32.tif,raster,3914232,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-05-28-11_10_25.tif,SE2_SR_2023-05-28 11_10_25.tif,raster,4145502,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-05-30-10_56_27.tif,SE2_SR_2023-05-30 10_56_27.tif,raster,2723951,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-05-31-10_28_28.tif,SE2_SR_2023-05-31 10_28_28.tif,raster,4031895,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-05-31-10_28_28.tif,SE2_SR_2023-05-31 10_28_28.tif,raster,4031961,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-02-10_18_32.tif,SE2_SR_2023-06-02 10_18_32.tif,raster,3991352,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-02-10_18_32.tif,SE2_SR_2023-06-02 10_18_32.tif,raster,3982196,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-02-11_10_25.tif,SE2_SR_2023-06-02 11_10_25.tif,raster,3737589,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-04-10_56_26.tif,SE2_SR_2023-06-04 10_56_26.tif,raster,3372450,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-05-11_20_21.tif,SE2_SR_2023-06-05 11_20_21.tif,raster,4059793,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-06-10_46_30.tif,SE2_SR_2023-06-06 10_46_30.tif,raster,3390003,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-07-10_18_33.tif,SE2_SR_2023-06-07 10_18_33.tif,raster,4116111,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-07-10_18_33.tif,SE2_SR_2023-06-07 10_18_33.tif,raster,4033867,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-09-10_56_27.tif,SE2_SR_2023-06-09 10_56_27.tif,raster,3380222,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-10-11_20_20.tif,SE2_SR_2023-06-10 11_20_20.tif,raster,4211677,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-11-10_46_29.tif,SE2_SR_2023-06-11 10_46_29.tif,raster,3404745,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-12-10_18_32.tif,SE2_SR_2023-06-12 10_18_32.tif,raster,4126037,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-12-10_18_32.tif,SE2_SR_2023-06-12 10_18_32.tif,raster,4138306,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-12-11_10_28.tif,SE2_SR_2023-06-12 11_10_28.tif,raster,3833030,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-14-10_56_27.tif,SE2_SR_2023-06-14 10_56_27.tif,raster,3409422,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-15-10_28_28.tif,SE2_SR_2023-06-15 10_28_28.tif,raster,4037969,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-15-10_28_28.tif,SE2_SR_2023-06-15 10_28_28.tif,raster,3964034,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-15-11_20_21.tif,SE2_SR_2023-06-15 11_20_21.tif,raster,4120872,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-16-10_46_30.tif,SE2_SR_2023-06-16 10_46_30.tif,raster,3402787,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-17-10_18_33.tif,SE2_SR_2023-06-17 10_18_33.tif,raster,3976595,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-17-10_18_33.tif,SE2_SR_2023-06-17 10_18_33.tif,raster,3955129,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-17-11_10_25.tif,SE2_SR_2023-06-17 11_10_25.tif,raster,4106663,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-20-10_28_28.tif,SE2_SR_2023-06-20 10_28_28.tif,raster,3630793,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-20-10_28_28.tif,SE2_SR_2023-06-20 10_28_28.tif,raster,3534056,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-21-10_46_29.tif,SE2_SR_2023-06-21 10_46_29.tif,raster,3499243,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-22-10_18_32.tif,SE2_SR_2023-06-22 10_18_32.tif,raster,3940278,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-22-10_18_32.tif,SE2_SR_2023-06-22 10_18_32.tif,raster,3954710,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-22-11_10_25.tif,SE2_SR_2023-06-22 11_10_25.tif,raster,4131119,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-24-10_56_26.tif,SE2_SR_2023-06-24 10_56_26.tif,raster,3397042,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-25-10_28_27.tif,SE2_SR_2023-06-25 10_28_27.tif,raster,3953965,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-25-10_28_27.tif,SE2_SR_2023-06-25 10_28_27.tif,raster,3943425,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-25-11_20_21.tif,SE2_SR_2023-06-25 11_20_21.tif,raster,4069483,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-06-26-10_46_30.tif,SE2_SR_2023-06-26 10_46_30.tif,raster,3434420,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-06-27-10_18_33.tif,SE2_SR_2023-06-27 10_18_33.tif,raster,3278330,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-06-27-10_18_33.tif,SE2_SR_2023-06-27 10_18_33.tif,raster,3906388,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-27-11_10_25.tif,SE2_SR_2023-06-27 11_10_25.tif,raster,4104029,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-06-30-11_20_21.tif,SE2_SR_2023-06-30 11_20_21.tif,raster,4060857,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-07-02-10_18_33.tif,SE2_SR_2023-07-02 10_18_33.tif,raster,4027383,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-07-02-10_18_33.tif,SE2_SR_2023-07-02 10_18_33.tif,raster,4020985,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-07-02-11_10_26.tif,SE2_SR_2023-07-02 11_10_26.tif,raster,4091405,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-07-04-10_56_27.tif,SE2_SR_2023-07-04 10_56_27.tif,raster,3148800,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-07-05-10_28_29.tif,SE2_SR_2023-07-05 10_28_29.tif,raster,3948345,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-07-05-10_28_29.tif,SE2_SR_2023-07-05 10_28_29.tif,raster,4014591,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-07-05-11_20_22.tif,SE2_SR_2023-07-05 11_20_22.tif,raster,4111889,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-07-06-10_46_31.tif,SE2_SR_2023-07-06 10_46_31.tif,raster,3378464,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-07-07-10_18_33.tif,SE2_SR_2023-07-07 10_18_33.tif,raster,3962327,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-07-07-10_18_33.tif,SE2_SR_2023-07-07 10_18_33.tif,raster,3981299,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-07-07-11_10_26.tif,SE2_SR_2023-07-07 11_10_26.tif,raster,4091040,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-07-09-10_56_28.tif,SE2_SR_2023-07-09 10_56_28.tif,raster,3398598,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-07-10-10_28_29.tif,SE2_SR_2023-07-10 10_28_29.tif,raster,3893430,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-07-10-10_28_29.tif,SE2_SR_2023-07-10 10_28_29.tif,raster,3903745,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-07-10-11_20_22.tif,SE2_SR_2023-07-10 11_20_22.tif,raster,4030332,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs-lelystad-se2_sr_2023-07-11-10_46_30.tif,SE2_SR_2023-07-11 10_46_30.tif,raster,3419971,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-07-12-10_18_33.tif,SE2_SR_2023-07-12 10_18_33.tif,raster,3976101,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-07-12-10_18_33.tif,SE2_SR_2023-07-12 10_18_33.tif,raster,4078773,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-series-chaparrillo-se2_sr_2023-07-12-11_10_26.tif,SE2_SR_2023-07-12 11_10_26.tif,raster,4116893,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site1-se2_sr_2023-07-15-10_28_29.tif,SE2_SR_2023-07-15 10_28_29.tif,raster,3913891,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
hydra-eo-data-sentinel-2-seriestiffs_alfalfa_site2-se2_sr_2023-07-15-10_28_29.tif,SE2_SR_2023-07-15 10_28_29.tif,raster,3918559,local_untracked,False,1,not provided,EPSG:4326,incomplete,not provided
