Date,Sensor,Solar Azimuth,Solar Zenith,incident_zenith,incident_azimuth,Solar_irradiance_B1,Solar_irradiance_B2,Solar_irradiance_B3,Solar_irradiance_B4,Solar_irradiance_B5,Solar_irradiance_B6,Solar_irradiance_B7,Solar_irradiance_B8,Solar_irradiance_B9,Solar_irradiance_B10,Solar_irradiance_B11,Solar_irradiance_B12
2025-01-09 12:57:30,Sentinel-2B,168.132952039482,75.54203384514,3.4811526552365555,232.8442197780918,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-01-11 14:57:01,Sentinel-2A,165.522838381497,75.614526415295,9.0050760352817,106.7387765152923,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-01-26 13:26:50,Sentinel-2B,163.894907193181,72.7014680398599,8.975338371755225,107.44805062930729,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-01-29 13:14:47,Sentinel-2B,166.071407565426,71.5510402655242,3.4882476931789768,233.3056655625175,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-01-31 16:16:10,Sentinel-2C,163.52558777542,71.398821554383,8.970883683601105,106.57412093457151,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-02-05 10:40:11,Sentinel-2C,165.770882964015,70.1557135312295,3.5103157694295275,236.08396293105972,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-02-05 13:11:24,Sentinel-2B,163.000323256609,69.9945560941493,8.981794990953244,107.4375851971718,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-02-18 11:51:23,Sentinel-2B,164.822472972128,65.3172461735037,3.5324950468659693,235.13274166216587,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-02-23 14:13:10,Sentinel-2C,164.735822152952,63.4971593142936,3.4689550514463177,234.18641854761782,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-02-28 13:10:42,Sentinel-2B,164.527529732927,61.6321954408106,3.5056635298621033,233.93946113497182,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-02 16:11:12,Sentinel-2C,161.812986797866,61.2887629137955,8.97212216299082,106.5626131386828,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-07 12:53:10,Sentinel-2B,161.60117662305,59.3565097488024,8.930004370493307,107.45023842869709,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-10 13:21:40,Sentinel-2B,164.438521291391,57.72554001195,3.5310914224185552,235.15826643068982,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-12 16:40:17,Sentinel-2C,161.624192957329,57.3567308560562,8.990955379337912,106.5573364208515,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-14 14:22:15,Sentinel-2A,161.555152928831,56.5649509110099,8.971402930461498,106.74058379466021,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-15 14:47:13,Sentinel-2C,164.560877227215,55.7132760796072,3.510666400166953,236.10085711988057,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-17 13:22:49,Sentinel-2B,161.48263513853,55.3692576132775,8.957721972562645,107.4112770210589,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-17 14:39:03,Sentinel-2A,164.523783184412,54.9175337886551,3.490753498668058,234.0337401519338,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-20 14:53:03,Sentinel-2B,164.505900619954,53.718238519499,3.506055200868577,233.95377555381702,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-22 16:12:15,Sentinel-2C,161.566101738994,53.3427634467587,8.95190227216247,106.56982737280309,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-24 14:48:15,Sentinel-2A,161.494845738469,52.5507744509311,8.997411066726979,106.70119872625139,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-25 16:48:20,Sentinel-2C,164.668212479437,51.6997302027104,3.5082401039914166,236.15620987729162,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-27 13:27:21,Sentinel-2B,161.44705747993,51.3581009379657,8.954810247729895,107.451886891038,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-27 14:41:18,Sentinel-2A,164.624272725444,50.9107295616039,3.430944583481934,232.09625589504648,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-30 11:57:43,Sentinel-2B,164.630400523427,49.7251684241922,3.487545517361311,233.2008865802057,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-04-01 16:21:19,Sentinel-2C,161.544600717053,49.3631070344029,8.956330583498973,106.5854675533171,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-04-03 19:28:13,Sentinel-2A,161.477591802496,48.5905052870099,8.958919500441976,106.68776662883428,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-04-04 16:54:23,Sentinel-2C,164.823091068923,47.7533997100415,3.5231742580809957,236.6428771811909,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-04-06 13:30:08,Sentinel-2B,161.403418490224,47.44014218694,8.963705711392118,107.48831022965071,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
