Date,Sensor,Solar Azimuth,Solar Zenith,incident_zenith,incident_azimuth,Solar_irradiance_B1,Solar_irradiance_B2,Solar_irradiance_B3,Solar_irradiance_B4,Solar_irradiance_B5,Solar_irradiance_B6,Solar_irradiance_B7,Solar_irradiance_B8,Solar_irradiance_B9,Solar_irradiance_B10,Solar_irradiance_B11,Solar_irradiance_B12
2023-01-01 14:47:56,Sentinel-2A,165.306131022028,63.6778076492813,10.4538623045783,288.6167194111786,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-03 12:40:34,Sentinel-2B,162.542007439489,64.0876235419886,3.9327079695207012,114.1691877004802,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-06 12:50:51,Sentinel-2B,164.60441019237,63.2993652411247,10.40318285344647,287.658698038102,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-13 12:34:00,Sentinel-2B,161.090850261303,63.0479229830441,3.9682694397224045,112.47204657810421,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-16 12:46:54,Sentinel-2B,163.195484489008,61.9953559219533,10.39295502676597,287.6490874156811,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-18 16:47:50,Sentinel-2A,160.361793531904,62.2601067697159,3.834726556954455,118.8166154002773,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-21 14:45:53,Sentinel-2A,162.497942233501,61.083244612571,10.41349027804393,288.3465500343326,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-23 12:33:18,Sentinel-2B,159.652162839445,61.3000400017921,3.919435985363468,113.40226435951061,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-26 12:46:57,Sentinel-2B,161.836553461391,60.0043493125998,10.42018635978792,287.7642949229801,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-01-28 16:40:58,Sentinel-2A,158.947141592212,60.1830841545205,3.926936737380106,112.5701784505184,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-31 16:31:33,Sentinel-2A,161.195766652851,58.7743786630033,10.40625851711861,288.338030722336,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-01-31 18:29:00,Sentinel-2A,161.195766652851,58.7743786630033,10.89370265157885,291.9980409084851,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-02 12:24:54,Sentinel-2B,158.262320765559,58.9179447195321,3.974782155817823,112.49020028012201,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-05 12:38:03,Sentinel-2B,160.582603742269,57.4049791804293,10.42008579243744,287.76540863186784,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-10 17:04:57,Sentinel-2A,160.013513482264,55.9055918193926,10.45457404840073,288.6098259161401,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-12 13:54:11,Sentinel-2B,156.993177564134,55.9855598521414,3.9227829467070072,113.9414813268933,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-15 13:58:31,Sentinel-2B,159.472703537973,54.2931668292151,10.46458061597825,287.9907750922798,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-17 17:04:59,Sentinel-2A,156.386967625224,54.3508622519201,3.915674799667868,112.72731243243511,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-20 17:10:57,Sentinel-2A,158.963767268633,52.5808611226174,10.44404918527664,288.504644434146,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-02-22 14:27:30,Sentinel-2B,155.832756064997,52.6137704527412,3.939710781679446,113.79064705609369,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-25 14:04:44,Sentinel-2B,158.510696075196,50.7781360121271,10.43996711398144,287.8827832687145,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-02-27 17:13:03,Sentinel-2A,155.278186808039,50.8036646494739,3.8745788405011092,113.2081383598875,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-03-02 17:16:59,Sentinel-2A,158.056940850196,48.9133131891107,10.44884209315606,288.6047069371478,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2023-03-04 14:03:53,Sentinel-2B,154.781782960937,48.9196336454741,3.9113509263132835,113.9162472683688,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2023-03-07 14:13:08,Sentinel-2B,157.682272743539,46.9824224534703,10.472220750659279,288.0776909213913,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
