Date,Sensor,Solar Azimuth,Solar Zenith,incident_zenith,incident_azimuth,Solar_irradiance_B1,Solar_irradiance_B2,Solar_irradiance_B3,Solar_irradiance_B4,Solar_irradiance_B5,Solar_irradiance_B6,Solar_irradiance_B7,Solar_irradiance_B8,Solar_irradiance_B9,Solar_irradiance_B10,Solar_irradiance_B11,Solar_irradiance_B12
2025-01-02 13:43:46,Sentinel-2A,164.749570108595,68.9786532042599,3.602545446829292,121.546235629898,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-01-10 13:07:12,Sentinel-2B,166.125270761084,67.7193659901401,9.952082144955877,286.65676664606565,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-01-12 12:24:49,Sentinel-2A,163.407374077427,67.9118275985437,3.652004751028822,119.9189061968151,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-01-15 14:27:51,Sentinel-2A,165.482945134045,66.9676830693345,9.953293257706138,287.3689775944402,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-01-17 15:44:07,Sentinel-2B,162.760271245166,67.1070654900119,3.645929123211282,121.21968720034779,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-02-04 14:41:57,Sentinel-2C,163.361441461238,62.3044210119356,9.959439013992313,287.56006985781767,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-02-06 12:24:14,Sentinel-2B,160.416564973542,62.2938997406485,3.640017637130522,121.8828131237045,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-02-16 12:48:22,Sentinel-2B,159.492290586879,59.0921392911361,3.57158179554992,123.8161570477713,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-02-21 17:41:12,Sentinel-2C,159.168843767301,57.323865342665,3.646394786654736,120.84564095063661,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-03 15:58:11,Sentinel-2C,158.484913414143,53.5949789006126,3.599431552382412,122.2467035598496,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-06 15:29:57,Sentinel-2C,161.345257042698,51.8192503654821,9.955552381123384,287.5826145626147,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-08 12:28:41,Sentinel-2B,158.079150257245,51.6736466148196,3.563175783328765,123.94190174952789,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-11 14:20:40,Sentinel-2B,161.042957465613,49.8663592973455,9.995951524308364,286.780705752647,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-13 15:54:18,Sentinel-2C,157.912548983183,49.6725495760389,3.5986171584044393,122.2009694284956,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-16 16:17:15,Sentinel-2C,160.997365814268,47.8479703997412,9.956081065563335,287.565247033895,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-18 14:13:14,Sentinel-2B,157.548779937355,47.6984469781504,3.587554818250202,123.4165113272901,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-03-18 16:04:00,Sentinel-2A,160.878451776868,47.0561325260127,9.9778452832219,287.3711879781173,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-23 16:07:03,Sentinel-2C,157.411867851404,45.6740991818469,3.585363184565754,122.36966102625179,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-25 15:53:14,Sentinel-2A,157.236785762605,44.8910615083149,3.652837789279224,120.03115925408599,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-26 16:24:13,Sentinel-2C,160.704756459505,43.8411748676122,9.953415405310405,287.590838853863,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-03-28 20:21:17,Sentinel-2A,160.572578360852,43.0578864189522,9.934886459320586,287.2396127885363,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-03-31 14:16:39,Sentinel-2B,160.435837225836,41.8799495757993,9.963334348836273,286.6467980340201,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-04-02 15:23:14,Sentinel-2C,156.88942872423,41.7199841391244,3.5774062913960676,122.54394481728191,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-04-04 18:43:13,Sentinel-2A,156.707496154054,40.9582661302473,3.587541727618114,122.0615752719746,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-04-05 17:54:14,Sentinel-2C,160.414688877543,39.9103964600436,9.974006957615206,287.5610701566799,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-04-07 14:13:34,Sentinel-2B,156.456561511656,39.8238045956223,3.6050405832774453,122.63919520672471,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-04-07 19:18:13,Sentinel-2A,160.278097752628,39.155122977127,9.988835056352348,287.4280086818768,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-04-10 13:08:59,Sentinel-2B,160.091945610869,38.0340973110413,9.990376329362137,286.7651056833246,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-04-17 13:02:10,Sentinel-2B,155.724754581676,36.1607836052982,3.57297928123054,123.78139949396909,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-04-22 15:59:15,Sentinel-2C,155.387678637721,34.4246920033194,3.5630138374356597,122.75835825430741,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-04-24 16:51:11,Sentinel-2A,155.126472039712,33.7755830962727,3.6199157668392994,119.10721615927051,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-04-24 18:15:13,Sentinel-2A,155.126472039712,33.7755830962727,3.514024102271037,128.09393043616882,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-04-25 15:58:12,Sentinel-2C,159.326480112746,32.7536713517121,9.996002575717545,287.5851214298927,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-04-30 13:13:28,Sentinel-2B,158.717697098036,31.210329381572,9.98817741379885,286.7459269960409,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-05-02 15:29:14,Sentinel-2C,154.199862120405,31.3054326813703,3.544159148052832,123.4611035501849,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-05-04 17:14:12,Sentinel-2A,153.858955089952,30.7482267394155,3.6012090295777655,121.730338658982,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-05-10 13:12:57,Sentinel-2B,157.510336172665,28.4411621586825,9.994879524449416,286.7290739024847,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-05-12 17:31:14,Sentinel-2C,152.626945034889,28.6829098809365,3.6038918524650008,122.2322680442605,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-05-14 16:46:11,Sentinel-2A,152.248376497326,28.2293205288015,3.5877253743532727,122.10956484908779,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-05-15 15:47:18,Sentinel-2C,156.887933784858,27.2413781324488,9.957143653257999,287.5412240227103,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-05-17 13:01:49,Sentinel-2B,151.588537836058,27.605966526159,3.5880394698780407,123.2809675532097,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-05-17 12:09:15,Sentinel-2A,156.557139616465,26.8104139712881,9.991581906303162,287.4602641077925,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-05-24 12:13:11,Sentinel-2A,150.343908767677,26.3015183457385,3.566476172240614,122.71077853922449,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-05-25 15:30:15,Sentinel-2C,155.177140997813,25.325557777197,9.952723165720618,287.5874452858949,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-05-30 13:09:24,Sentinel-2B,154.06707297828,24.6355946052991,9.990138262257165,286.7277322972004,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-06-01 14:24:13,Sentinel-2C,148.740454220199,25.223854786092,3.58653067998216,122.38360434946239,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-06-03 13:41:03,Sentinel-2A,148.309311835285,25.0284726479932,3.569558401977298,122.62573542542529,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-06-04 18:44:11,Sentinel-2C,153.282554957532,24.0647325752984,9.95196142743397,287.5741327115405,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-06-06 12:04:12,Sentinel-2A,152.872662992336,23.8994750500063,9.942049607191132,287.2331444157155,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-06-09 14:17:54,Sentinel-2B,152.174218570787,23.7184207739413,9.949705917862389,286.6817103801413,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-06-11 18:42:16,Sentinel-2C,146.84687548501,24.4877958532696,3.601997356546692,122.1204936256355,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-06-13 12:12:15,Sentinel-2A,146.472337342943,24.4290077371004,3.6179281409494743,121.1937869838431,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-06-14 14:24:05,Sentinel-2C,151.523156618946,23.4827221011799,9.957418865021705,287.6125749442919,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-06-16 13:04:46,Sentinel-2B,145.890999423333,24.4024081867589,3.640256851939281,121.85748197003049,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-06-16 12:19:17,Sentinel-2A,151.169092454359,23.4549914760768,9.948885606410848,287.3630509032106,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-06-19 13:27:44,Sentinel-2B,150.64102915209,23.469663848955,9.949353615568452,286.6772950079037,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-06-23 08:43:15,Sentinel-2C,145.428501894999,24.4117337697778,3.6269678672871137,121.5299845122134,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-06-23 13:52:15,Sentinel-2A,145.196815262806,24.4791938687398,3.628118996657568,121.0023794955654,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-06-26 13:01:27,Sentinel-2B,144.857937860157,24.6371683357725,3.61752308043053,122.5358447378004,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-06-26 14:22:17,Sentinel-2A,150.056357533961,23.662159444376,9.97764702076077,287.32616509588087,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-07-01 15:44:16,Sentinel-2C,144.807117317523,24.9474219455129,3.583937086827258,122.3947612074143,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-07-03 14:09:14,Sentinel-2A,144.755352346353,25.1309479283265,3.5826026821179617,122.26299826035111,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-07-04 16:07:16,Sentinel-2C,149.781650032674,24.2627167580594,9.974660181486012,287.5667693565548,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-07-09 17:45:49,Sentinel-2B,149.710069227248,24.8554943651072,9.993330736055382,286.71309990233203,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-07-11 15:52:13,Sentinel-2C,145.097957625061,26.0399607830834,3.563629164164316,123.1197843751805,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-07-14 16:03:13,Sentinel-2C,150.186863158288,25.5231455207505,9.99740661728378,287.645265327685,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-07-16 12:44:55,Sentinel-2B,145.426236201204,26.8095686535508,3.606817753249375,122.69893571473649,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-07-16 14:24:17,Sentinel-2A,150.338634350981,25.8431662820398,10.000541239493373,287.4034005541337,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-07-21 15:23:30,Sentinel-2C,146.269082729016,27.6306962749147,3.5601932170589863,123.1438832600231,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-07-23 15:55:13,Sentinel-2A,146.568679023438,28.010321323532,3.568310013444705,122.6422235482235,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-07-24 15:55:21,Sentinel-2C,151.412589837354,27.2887529005815,9.98681925039731,287.608907833911,1914.61,1972.03,1822.48,1506.74,1410.66,1287.62,1154.97,1037.17,957.92,807.65,367.88,246.31
2025-07-26 12:49:49,Sentinel-2B,146.984346887902,28.6307016335332,3.6438195262141564,121.8391605615044,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2025-07-26 15:55:01,Sentinel-2A,151.714794448907,27.7027258321032,9.993754283902112,287.4424277530668,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2025-07-29 14:20:51,Sentinel-2B,152.122080004636,28.372734081379,9.94568262899796,286.7606124473753,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
