Date,Sensor,Solar Azimuth,Solar Zenith,incident_zenith,incident_azimuth,Solar_irradiance_B1,Solar_irradiance_B2,Solar_irradiance_B3,Solar_irradiance_B4,Solar_irradiance_B5,Solar_irradiance_B6,Solar_irradiance_B7,Solar_irradiance_B8,Solar_irradiance_B9,Solar_irradiance_B10,Solar_irradiance_B11,Solar_irradiance_B12
2024-01-01 12:52:47,Sentinel-2B,165.346161572013,63.6901003650976,10.47511633260687,288.07377664220814,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-01-06 15:22:53,Sentinel-2A,164.62971662789,63.3238244180438,10.44772577164983,288.5772254093128,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-01-08 12:39:25,Sentinel-2B,161.861404410392,63.6823499411456,3.862768321641918,114.7225419195137,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-01-15 13:11:56,Sentinel-2B,163.929445224502,62.7682517582339,10.442053617973249,287.87472161968174,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-01-18 12:33:04,Sentinel-2B,160.405227752864,62.298431606293,3.9436982099302282,113.9298886007778,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-01-21 14:27:20,Sentinel-2B,162.540848276255,61.1274272415155,10.43433086529102,287.8043022763642,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-01-23 15:11:48,Sentinel-2A,159.661228933983,61.3553046822636,3.990112291818691,110.92322123277191,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-01-26 15:17:50,Sentinel-2A,161.849987725004,60.0632604687671,10.39853035172209,288.2978054859197,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-01-28 13:46:16,Sentinel-2B,158.980464528925,60.2400644821592,3.9354584587440287,114.1710431826032,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-01-31 12:55:08,Sentinel-2B,161.219433110361,58.8384876021829,10.40144665680053,287.6282182259368,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-02-02 15:05:56,Sentinel-2A,158.288708321304,58.983824387082,3.929374321909497,112.1227293596118,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-02-10 12:36:30,Sentinel-2B,160.042260876867,55.9784706251256,10.4450195809728,287.94441458574477,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-02-12 15:19:53,Sentinel-2A,157.00832375835,56.0635409846379,3.915973380161693,112.7290097126067,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-02-17 13:44:04,Sentinel-2B,156.428428781159,54.4258879905142,3.8622274030977053,115.18307292608799,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-02-20 13:50:23,Sentinel-2B,158.998502866173,52.6608536663191,10.45675797525622,287.9985738870546,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-02-27 13:47:43,Sentinel-2B,155.309934287062,50.8910547111429,3.921395873661811,113.92923978904939,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-03-01 13:51:55,Sentinel-2B,158.080242609322,49.0045703689962,10.43669615047595,287.7941450457155,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-03-03 15:19:51,Sentinel-2A,154.79794114779,49.0140918258994,3.8528832287391213,114.09754148310019,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-03-06 15:22:52,Sentinel-2A,157.684808340946,47.0797758828512,10.48228561867713,288.7388156895313,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-03-11 13:56:48,Sentinel-2B,157.265996974732,45.1239677630818,10.39921810337585,287.6294210146184,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-03-13 15:12:51,Sentinel-2A,153.787129402077,45.1306315494027,3.879329591129423,114.1080392811314,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-03-16 15:18:52,Sentinel-2A,156.904075624167,43.1335868419653,10.46944787921868,288.652156387604,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-03-26 15:16:52,Sentinel-2A,156.133341570359,39.1522534396315,10.46899265640281,288.6496792232639,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-04-07 12:32:02,Sentinel-2B,151.00134924354,35.3822363157185,3.8952300924048053,114.05874630775479,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-04-12 16:52:47,Sentinel-2A,150.303307819564,33.5467488874226,3.852113261477792,114.05819944179409,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-04-15 17:12:53,Sentinel-2A,154.138506097481,31.5732454642416,10.48727590122848,288.7564703046504,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-04-17 14:12:00,Sentinel-2B,149.502030336634,31.7911835847591,3.8830449921241788,115.3820011144041,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-04-20 12:41:35,Sentinel-2B,153.437220549506,29.8496967393092,10.48488689135222,288.1118159595114,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-04-22 16:58:52,Sentinel-2A,148.619500836187,30.1223348162991,3.859753738073112,114.15259344245969,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-04-25 16:56:52,Sentinel-2A,152.656085840296,28.2176935561916,10.48282500894814,288.7351753936364,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
2024-04-27 12:32:18,Sentinel-2B,147.580678522154,28.5685470195176,3.893629594557413,114.1920718031347,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-04-30 12:39:14,Sentinel-2B,151.725662478396,26.7009243410872,10.45644818775743,287.99486509713927,1874.3,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,365.41,247.08
2024-05-02 15:12:54,Sentinel-2A,146.481306957838,27.1195613741524,3.85155760265278,114.01995596242739,1884.69,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,367.15,245.59
